task_id,true_label,difficulty,is_gold
1813,0,0.0913409892504346,False
1814,1,0.26582383612356497,False
1815,0,0.08173359473497784,False
1816,0,0.2067751411460874,False
1817,0,0.1907736585866729,False
1818,0,0.484833409502867,False
1819,0,0.253179560058904,False
1820,0,0.5057379713406828,False
1821,1,0.14921792243659715,False
1822,0,0.5591904981683342,False
1823,1,0.33082565651094975,False
1824,1,0.16083621023704692,False
1825,1,0.16593391270028715,False
1826,0,0.27248094073127177,False
1827,1,0.36373445645897223,False
1828,1,0.12656338843483383,True
1829,1,0.5270255597153674,False
1830,0,0.1045766635246662,False
1831,1,0.06593438826263674,False
1832,1,0.1473731414965748,False
1833,0,0.6174183510966746,False
1834,0,0.19918095044329873,False
1835,0,0.2268319196027684,False
1836,1,0.41780771766777364,False
1837,0,0.25903676905266937,False
1838,0,0.49219677602963435,False
1839,1,0.12671154185009392,False
1840,0,0.4826716450748151,False
1841,0,0.34365547725896833,False
1842,1,0.009571012108475002,False
1843,1,0.30635770082531905,False
1844,1,0.18981443110493137,False
1845,1,0.273382228134708,False
1846,0,0.11922607406610672,False
1847,1,0.45901308079770003,False
1848,1,0.5559749583333204,False
1849,0,0.13482852582381288,False
1850,0,0.361194301335466,False
1851,0,0.2544382886290111,False
1852,0,0.172664065903784,False
1853,0,0.2731054760265914,False
1854,0,0.26895087254318784,False
1855,1,0.20106413174943186,False
1856,0,0.4770538082529993,False
1857,1,0.27577480460787157,False
1858,1,0.38778609095282635,False
1859,1,0.3037350001890127,False
1860,1,0.1542904964019108,False
1861,0,0.34867791560183814,False
1862,1,0.24466909674137444,False
1863,0,0.5351648370365738,False
1864,1,0.40624916762399543,False
1865,0,0.6413951273827284,False
1866,0,0.55443809141876,False
1867,1,0.17092624918403754,False
1868,0,0.14286011562723525,False
1869,1,0.06777460714547431,False
1870,0,0.15191079108823663,False
1871,0,0.2961042517366174,False
1872,1,0.27539914927411474,False
1873,1,0.10572382667207204,False
1874,0,0.28459195407091203,False
1875,0,0.31105116777551717,False
1876,0,0.2634291296366763,False
1877,1,0.1427963533264907,False
1878,1,0.48238000251766394,False
1879,0,0.24867440508722927,False
1880,0,0.22314211010334672,False
1881,0,0.12353064492166498,False
1882,0,0.6707508064002341,False
1883,1,0.33279203587484785,False
1884,1,0.15722555778590797,False
1885,0,0.27297850084133,False
1886,1,0.332316147898867,False
1887,0,0.249755983175862,False
1888,0,0.35762041270795497,False
1889,0,0.13490366539620294,False
1890,0,0.18633949269345404,False
1891,0,0.3254878624658934,False
1892,1,0.5099318521785945,False
1893,1,0.17278747268522304,False
1894,0,0.3141647645687604,False
1895,1,0.389302799506459,False
1896,1,0.28724712272280173,True
1897,1,0.11718721950182172,False
1898,1,0.7328807932229028,False
1899,0,0.13456838299321458,False
1900,1,0.2874989265822697,False
1901,1,0.15262004475599883,False
1902,1,0.24019538432438575,False
1903,0,0.2503851879368407,False
1904,0,0.12033320183677504,False
1905,0,0.10133609621562317,False
1906,0,0.18407452045253173,False
1907,0,0.23853933327049837,False
1908,0,0.44306068637180784,False
1909,1,0.14727025448194772,False
1910,0,0.22104710284238882,False
1911,1,0.20490299237764453,False
1912,0,0.2728548927872483,False
1913,1,0.46705320803355493,False
1914,0,0.35331162647737174,False
1915,1,0.20439361971089526,False
1916,0,0.4026458474434652,False
1917,0,0.08749752466258982,False
1918,0,0.19543126085248907,False
1919,1,0.36579519364618773,False
1920,0,0.33853882326746565,False
1921,1,0.19022177500194581,False
1922,1,0.18652781871514074,False
1923,0,0.08399984101561103,False
1924,0,0.26692501820633013,False
1925,0,0.11000177574288117,False
1926,0,0.14239116904308216,False
1927,0,0.27777233112064104,False
1928,0,0.6236029450872055,False
1929,1,0.32520716447869363,False
1930,0,0.27445715401398874,False
1931,0,0.056747329288259915,False
1932,1,0.20073999784907146,False
1933,1,0.6653082915560335,False
1934,0,0.23929477634621965,False
1935,0,0.4258200938941614,False
1936,0,0.2756834634840527,False
1937,1,0.3287888081004661,False
1938,1,0.4257576715804327,False
1939,0,0.41319619614439596,False
1940,0,0.026442121437618073,False
1941,0,0.02848920878438416,False
1942,1,0.19851693871059126,False
1943,0,0.5315932705168267,False
1944,0,0.34090293814404277,False
1945,0,0.2921131867346381,True
1946,0,0.19074957958120312,False
1947,1,0.17288639945548362,False
1948,0,0.1042627470008694,False
1949,0,0.7143407459487037,True
1950,1,0.1960671861451759,False
1951,1,0.12503489543328483,False
1952,0,0.20602891011206995,False
1953,0,0.480349732201346,False
1954,1,0.4282850293805042,False
1955,0,0.5416989267494781,False
1956,1,0.19155067755200722,False
1957,1,0.39449004745119204,True
1958,1,0.1947473482046338,False
1959,0,0.33762407695460633,False
1960,1,0.08483465941743445,False
1961,1,0.38079880372057184,False
1962,0,0.6889986403243872,False
1963,1,0.16762588838543993,False
1964,1,0.08998364366258013,False
1965,1,0.755812198771237,False
1966,0,0.4326578059166095,False
1967,0,0.32588250216305187,False
1968,1,0.5567062034819426,True
1969,0,0.47289215176129706,False
1970,1,0.19214248720462443,False
1971,1,0.11241566654203752,False
1972,1,0.4724476919112367,False
1973,0,0.12781301247173743,False
1974,1,0.1496338168956073,False
1975,0,0.5933952712753867,False
1976,1,0.13816528966183791,False
1977,0,0.257233693004625,False
1978,0,0.566400738954906,False
1979,1,0.05819430576923799,False
1980,1,0.5542991672664763,False
1981,1,0.057946253741431385,False
1982,0,0.19868865863755486,False
1983,1,0.09134056401227746,True
1984,1,0.24958934029782737,False
1985,1,0.25140549235037357,False
1986,1,0.0961037223050075,False
1987,0,0.2941057372299545,False
1988,0,0.11110941769253344,False
1989,1,0.328525508770631,False
1990,1,0.1394159096635105,False
1991,0,0.32217908240828036,False
1992,0,0.08093630682163501,False
1993,1,0.2545435129272722,False
1994,1,0.1346305794872382,False
1995,0,0.18796266990169697,False
1996,1,0.3193603514328672,False
1997,1,0.1111701686474902,False
1998,0,0.03126096588227979,True
1999,0,0.025790849755499504,False
